,DRUG_NAME,COVID_1,COVID_2,COVID_3,COVID_4,COVID_5,COVID_6,COVID_7,COVID_8,COVID_9,COVID_10,COVID_11,COVID_12,COVID_13,COVID_14,COVID_15,COVID_16,COVID_17,COVID_18,COVID_19,COVID_20,COVID_21,COVID_22,COVID_23,COVID_24,COVID_25,COVID_26,COVID_27,COVID_28,COVID_29,COVID_30,COVID_31,COVID_32,COVID_33,IN_CLINICAL_TRIALS
207,Urea C-13,-0.701042115688324,0.11510316282510757,-1.0657762289047241,-0.7124230265617371,-1.3739657402038574,-0.22217124700546265,-1.1195158958435059,-1.7843879461288452,-1.699696660041809,-0.3781583607196808,-2.105358839035034,0.052880365401506424,0.055577926337718964,-1.150290846824646,-0.9708098769187927,-0.07089225202798843,-1.123947262763977,-1.380704641342163,-2.1809518337249756,-1.0092287063598633,-0.5886220335960388,-1.7350937128067017,-1.8548957109451294,-0.6396426558494568,-1.1656320095062256,-3.7960338592529297,0.22057755291461945,1.4946634769439697,0.04560196399688721,1.436482548713684,-0.8728384375572205,-1.3424099683761597,0.9323294162750244,False
208,1-hydroperoxy-L-tryptophan,-1.104010820388794,-0.738572359085083,-1.0423822402954102,-1.0767269134521484,-1.4034128189086914,-0.7324637770652771,-0.8511366844177246,-0.7893422245979309,0.4590386152267456,-0.8397022485733032,-0.7804394364356995,-1.2175790071487427,-1.0433955192565918,-0.8335972428321838,-1.1881648302078247,-1.5180858373641968,-1.2480355501174927,-0.9443688988685608,0.6246517896652222,-0.5158408880233765,0.005731785669922829,0.053142860531806946,0.36534836888313293,-0.030463863164186478,-1.141341209411621,-0.6962469220161438,-1.3063029050827026,-2.7170188426971436,-1.4935606718063354,-1.8482626676559448,-1.2239179611206055,-1.2812881469726562,-1.1670833826065063,False
209,PPL-100,0.2338947057723999,0.24232453107833862,0.11300349980592728,0.35710689425468445,0.36694100499153137,0.06813765317201614,0.4173964262008667,0.42325812578201294,0.9844338297843933,0.27872735261917114,0.6011001467704773,0.26622873544692993,0.24505484104156494,0.2565821409225464,0.3425467610359192,-0.0985378548502922,0.531061053276062,0.4640222489833832,0.8781085014343262,0.3680092990398407,0.40750810503959656,0.7550797462463379,0.7969713807106018,0.13462847471237183,0.4291856288909912,0.49773716926574707,0.27170315384864807,-0.29606086015701294,0.04038297012448311,0.29630351066589355,0.4088427722454071,0.5370286107063293,0.010107045993208885,False
210,Clopidogrel,1.598841667175293,1.5421857833862305,1.1563467979431152,1.2723667621612549,1.9063078165054321,1.2389744520187378,1.112473726272583,1.736057162284851,0.9244123101234436,1.4241745471954346,1.393767237663269,1.660923957824707,1.3080523014068604,1.7885106801986694,1.4055479764938354,1.9521632194519043,1.1829886436462402,0.43112462759017944,1.3023313283920288,1.12850022315979,1.5021116733551025,1.5729862451553345,1.5248651504516602,1.3698999881744385,1.6617205142974854,0.8443417549133301,1.6584465503692627,0.9520689249038696,0.14364945888519287,0.5968003869056702,1.1605322360992432,1.3754912614822388,0.7126071453094482,False
211,MCC,0.5482843518257141,0.19418925046920776,0.589438259601593,0.6081666350364685,0.4339663088321686,0.6808800101280212,0.6857976317405701,0.3839113712310791,-0.3476713001728058,0.5718626379966736,0.6831778883934021,0.30253785848617554,0.3691411316394806,0.14585676789283752,0.4485328197479248,0.05273391306400299,0.8362599611282349,1.0873667001724243,0.2974744737148285,0.7086529731750488,0.2905411720275879,0.2618195414543152,0.27640166878700256,-0.11304307729005814,0.3258199989795685,0.8497334718704224,0.23417967557907104,0.630473792552948,1.1282979249954224,0.8007764220237732,0.7838024497032166,0.4933992028236389,0.3087625801563263,False
212,Metacycline,0.20814475417137146,0.2619135081768036,-0.7188023328781128,0.34526875615119934,0.05898743122816086,0.39147302508354187,-0.21561981737613678,0.12049595266580582,-1.785048007965088,0.5941948294639587,-0.12723036110401154,0.25386399030685425,0.18832802772521973,0.6002882719039917,0.23388023674488068,0.6598054766654968,0.19578862190246582,0.12453144043684006,-0.30103304982185364,-0.15903988480567932,0.3422800302505493,0.3947361409664154,-0.4514172375202179,0.2682066857814789,0.12451834976673126,-1.357148289680481,0.7602079510688782,1.1293667554855347,-0.18638627231121063,-0.020320864394307137,-0.28365427255630493,0.5384567975997925,0.35222068428993225,False
213,1-Guanidinium-7-Aminoheptane,0.14473292231559753,0.47765815258026123,0.1810755729675293,0.05220430716872215,0.021620072424411774,0.36375701427459717,0.42075595259666443,0.2292393296957016,0.7284546494483948,0.26032790541648865,0.2085522711277008,0.1815367192029953,0.3329814076423645,0.09380947053432465,-0.06239372491836548,-0.03430436924099922,0.310491144657135,0.09923814237117767,0.4921385943889618,-0.10902620851993561,0.3771565556526184,0.3831527829170227,0.4852680563926697,0.29929420351982117,0.19008801877498627,0.06440939754247665,0.28407102823257446,0.049754027277231216,0.4170302450656891,0.40094509720802307,0.20196093618869781,0.038512688130140305,0.332977294921875,False
214,Nedocromil,-0.004243558272719383,0.4029519855976105,0.14990545809268951,0.853299081325531,0.15331308543682098,0.46312403678894043,0.755671501159668,-0.272629976272583,-0.5407628417015076,0.39547380805015564,0.04056533798575401,0.09622395783662796,0.7414292097091675,0.6157445907592773,0.8563058376312256,0.308950275182724,0.5422263145446777,0.8558823466300964,-0.16126258671283722,-0.08994204550981522,0.0978117287158966,0.31431081891059875,0.1291523426771164,0.6643630266189575,0.934519350528717,-0.12714742124080658,0.9248499274253845,1.3948816061019897,0.9852372407913208,0.9456512331962585,0.6029066443443298,1.259387493133545,1.0230679512023926,False
215,Ramucirumab,0.30079707503318787,0.45096510648727417,-0.04003931209445,-0.04907206445932388,0.7179763913154602,0.26669397950172424,0.10499726980924606,0.43802300095558167,0.4051239788532257,0.6962363719940186,0.9030032157897949,0.37717095017433167,0.291408896446228,0.14991512894630432,-0.13661938905715942,0.3263638913631439,0.4359571039676666,0.03436918556690216,0.8522953987121582,0.3887805938720703,0.6530977487564087,0.6441287994384766,0.6476265788078308,0.24400566518306732,0.48821336030960083,0.5243496894836426,0.26296690106391907,0.35512691736221313,-0.14494135975837708,0.23319484293460846,-0.04662670940160751,0.18164151906967163,0.11656880378723145,False
216,Valproic acid,1.5651395320892334,1.5983405113220215,1.5113519430160522,2.131218671798706,2.0489084720611572,1.5642722845077515,1.8998173475265503,1.7818468809127808,1.0971453189849854,1.981174111366272,1.7763060331344604,1.948142647743225,1.8267496824264526,1.9485728740692139,1.8994154930114746,2.308637857437134,1.2090235948562622,1.0725749731063843,1.5705032348632812,1.785170078277588,1.599729061126709,1.7139549255371094,1.7771812677383423,1.8051292896270752,1.9423246383666992,1.1366643905639648,2.0087480545043945,1.8976948261260986,1.4414960145950317,1.4921196699142456,1.9426621198654175,1.855886697769165,1.5057294368743896,False
217,Eugenol,-0.7345669865608215,-0.553716778755188,-0.5691414475440979,0.028893614187836647,-0.22874237596988678,-0.14726954698562622,0.27908068895339966,-0.29732170701026917,-0.11792933940887451,-0.4143659472465515,-0.716131329536438,-0.3170469403266907,0.1705092191696167,-0.4645861089229584,0.12930938601493835,-0.11377652734518051,-0.7012425065040588,-0.30823272466659546,-0.32846182584762573,-0.5496946573257446,-0.15526074171066284,-0.6617223024368286,-0.18530571460723877,-0.04687007889151573,-0.5132341384887695,-0.3829931914806366,-0.1803838610649109,0.08577508479356766,-0.24718716740608215,0.24014179408550262,-0.16342571377754211,-0.04535847157239914,0.29060599207878113,False
218,Pasireotide,0.7832204699516296,0.8009346723556519,0.8258800506591797,0.48908156156539917,0.2979415953159332,0.4372008442878723,0.36265289783477783,0.12589131295681,-0.7010502815246582,0.1406920850276947,0.05113668739795685,0.49349647760391235,1.0450602769851685,0.44939687848091125,0.9645572900772095,0.4201461374759674,1.0814907550811768,0.4948883354663849,0.14873690903186798,0.43053507804870605,0.5402357578277588,0.33019548654556274,0.13165315985679626,0.40684449672698975,0.39057016372680664,-0.5217707753181458,0.8276252150535583,0.8477295637130737,1.3951935768127441,1.0841540098190308,0.8565646409988403,1.0424280166625977,1.0541216135025024,False
219,D-glucitol 6-phosphate,-0.22392094135284424,-0.4129883646965027,-0.6288868188858032,-0.15650254487991333,-0.019197402521967888,-0.5740477442741394,-0.2541241943836212,-0.08409237861633301,0.8000204563140869,-0.4509058892726898,-0.3020956814289093,-0.1876431703567505,-0.5155972838401794,-0.0825156569480896,-0.3166297376155853,0.07221236079931259,-0.5189641714096069,-0.9183715581893921,0.16071251034736633,-0.27217674255371094,-0.48446881771087646,-0.2570170760154724,0.05243111029267311,-0.1653897762298584,-0.2757412791252136,-0.2247147560119629,-0.3841099441051483,-0.9777545928955078,-1.168042778968811,-0.3604350686073303,-0.13295134902000427,-0.30508899688720703,-0.576740562915802,False
220,Pramipexole,0.34186920523643494,0.559070348739624,0.3313455581665039,1.210922360420227,1.2554680109024048,0.5014371275901794,1.1374101638793945,0.23625881969928741,-0.040524084120988846,0.9379242062568665,1.2026989459991455,0.5486207008361816,0.6651732921600342,0.8802107572555542,0.8673276901245117,1.1430259943008423,0.6186433434486389,0.3040012717247009,0.7621297836303711,0.9078229069709778,0.13741177320480347,0.6023111343383789,0.8518990874290466,0.5499299764633179,1.2411166429519653,0.9774360060691833,0.8965308666229248,0.7570903301239014,0.1426728069782257,0.15830916166305542,0.9831891059875488,0.9695920348167419,0.289013147354126,False
221,Ergoloid mesylate,0.8190240263938904,0.2226807326078415,0.7602204084396362,1.0552542209625244,1.2076900005340576,0.3897874355316162,0.8016933798789978,0.8881809711456299,0.1060834601521492,0.59621661901474,0.7919674515724182,0.9818301796913147,0.6223084330558777,0.9433673024177551,1.2092585563659668,1.1356894969940186,0.6680697798728943,0.8192789554595947,0.5436359643936157,0.9421074390411377,0.31831809878349304,0.4631701707839966,0.49661675095558167,0.451471209526062,0.8917255997657776,1.051781177520752,0.6965402364730835,0.8045273423194885,0.6134030818939209,0.8374892473220825,1.1129200458526611,1.1230632066726685,0.45266222953796387,False
222,Anthralin,0.12713533639907837,0.6710702180862427,0.268515408039093,0.43958553671836853,-0.04491231590509415,0.7021083831787109,0.7006215453147888,0.09701071679592133,-0.3890836834907532,0.9136881232261658,0.631486177444458,0.056117407977581024,0.5384055972099304,0.20219269394874573,0.23006278276443481,-0.2493889033794403,0.8040438890457153,1.1295201778411865,0.18905653059482574,0.3933791518211365,0.5566579103469849,0.7556443214416504,0.15792815387248993,0.17213074862957,0.48897650837898254,0.12014475464820862,0.6164975762367249,1.0137767791748047,1.1639071702957153,0.6829414963722229,0.16608472168445587,0.5219931602478027,0.7560538053512573,False
223,Phenprocoumon,1.4197399616241455,1.0271074771881104,0.724524199962616,1.493430733680725,1.4661755561828613,0.9746665954589844,1.2332981824874878,1.217682957649231,0.3261036276817322,1.2917675971984863,1.165380597114563,1.455016851425171,1.182037591934204,1.5591150522232056,1.577593445777893,1.632698655128479,0.9712820649147034,0.8363635540008545,1.3199307918548584,1.3846173286437988,1.0822347402572632,1.275931715965271,1.1798371076583862,1.4446336030960083,1.217255711555481,0.6843256950378418,1.3035480976104736,0.90897536277771,0.6298466920852661,0.9689398407936096,1.3917574882507324,1.5010042190551758,1.0276055335998535,False
224,4-phospho-L-threonic acid,0.11310072243213654,0.38991111516952515,0.0321241170167923,-0.18405191600322723,-0.1107281893491745,0.17887884378433228,0.015439344570040703,0.06538622826337814,0.353084921836853,-0.12131410837173462,-0.39484158158302307,0.15026187896728516,0.3426159918308258,0.07535848766565323,-0.11011696606874466,0.08258983492851257,0.01937125064432621,-0.5606908202171326,0.2669028639793396,-0.34132513403892517,0.30515700578689575,0.09828667342662811,0.27340632677078247,0.4223935902118683,-0.08378654718399048,-0.6839504241943359,0.20439651608467102,-0.21078510582447052,0.010751902125775814,0.27654704451560974,0.057101938873529434,-0.09037169814109802,0.29111164808273315,False
225,Magaldrate,0.9826640486717224,1.2563718557357788,0.6556314826011658,0.9985240697860718,0.3664715588092804,1.743527889251709,0.5158617496490479,0.2789539098739624,-1.819656491279602,0.7443450093269348,0.5450732111930847,0.17844383418560028,1.1944276094436646,0.8741115927696228,0.9643129110336304,0.41235488653182983,1.456616759300232,1.0030173063278198,0.3119761049747467,0.8331647515296936,1.4015390872955322,0.7203468084335327,0.8481386303901672,0.7867567539215088,0.009381543844938278,-0.7713262438774109,0.8717952370643616,0.4846716523170471,0.09555311501026154,-0.6622722744941711,0.3838036358356476,0.6545618772506714,0.6439079642295837,False
226,Lintitript,-0.4179120361804962,-0.48121216893196106,-0.9422200918197632,-0.03238831087946892,-0.3186666965484619,-0.36993440985679626,0.08686137944459915,-0.508586585521698,0.3581501841545105,-0.7704739570617676,-0.8338290452957153,-0.3935442566871643,-0.02550436556339264,-0.5642302632331848,0.020002098754048347,-0.30752184987068176,-0.37580442428588867,-0.7912531495094299,-0.17207744717597961,-0.6509274244308472,-0.5647556781768799,-0.8476709127426147,-0.17049139738082886,-0.2402898520231247,-0.77688068151474,-0.8332173228263855,-0.3469734787940979,-0.3864774703979492,-0.4520908296108246,0.24441580474376678,0.11955072730779648,-0.14943166077136993,0.07740253955125809,False
227,Ibalizumab,0.5200585126876831,1.2413376569747925,0.43669357895851135,0.32602226734161377,0.2711625099182129,0.8679800629615784,0.48291510343551636,0.28248468041419983,0.49515190720558167,0.7404066324234009,0.557776153087616,0.52923184633255,0.7344487905502319,0.5159966349601746,0.07324447482824326,0.32040664553642273,0.5867710709571838,0.0577474869787693,0.5705663561820984,-0.001444924739189446,0.729936957359314,0.6816839575767517,0.857494056224823,0.5660030245780945,0.62453693151474,-0.21710097789764404,0.6814300417900085,0.4521254003047943,0.49720510840415955,0.5511543154716492,0.3569243252277374,0.17229007184505463,0.664634644985199,False
228,Aeruginosin 98-B,-0.7950846552848816,-1.3235986232757568,-1.281387448310852,-0.764743983745575,-0.6653124690055847,-1.5875242948532104,-1.091868281364441,-0.43755006790161133,0.3540489077568054,-1.075703740119934,-0.42250481247901917,-0.9039989113807678,-1.3503623008728027,-0.9446948766708374,-0.625536322593689,-1.1084617376327515,-0.8387930989265442,-0.6086254119873047,-0.48328039050102234,-0.5064182281494141,-0.985847532749176,-0.6146920323371887,-0.6467941999435425,-1.132707953453064,-1.0053787231445312,-0.11094047129154205,-1.217889428138733,-1.4850066900253296,-1.4303512573242188,-1.2082092761993408,-0.9737461805343628,-0.6494590640068054,-1.4221795797348022,False
229,MONOGALACTOSYL-DIACYLGLYCEROL,-1.9644726514816284,-0.5432594418525696,-1.4932246208190918,-1.8398408889770508,-1.8259973526000977,-0.4327506422996521,-1.8626458644866943,-3.190295934677124,-4.457373142242432,-0.8525128960609436,-0.993946373462677,-1.9702428579330444,-0.9119210839271545,-1.7437787055969238,-1.9066500663757324,-2.145327568054199,-0.38881951570510864,-1.1239103078842163,-1.6856796741485596,-1.437828779220581,-1.0717837810516357,-1.0922722816467285,-1.4508569240570068,-2.013223171234131,-0.9458634853363037,-1.5805522203445435,-0.9101101756095886,-0.7721214294433594,-1.1350624561309814,-1.8453644514083862,-1.9094064235687256,-1.530596375465393,-1.3102658987045288,False
230,Oxamic Acid,-1.3521848917007446,-1.439691424369812,-1.5851924419403076,-1.5633833408355713,-2.009220838546753,-1.7355318069458008,-1.4863473176956177,-1.123672604560852,0.43251174688339233,-2.138906717300415,-1.4947798252105713,-1.895353078842163,-1.599377155303955,-1.7267577648162842,-1.102338194847107,-2.1200006008148193,-1.43649423122406,-1.551908016204834,-0.842284619808197,-1.095645785331726,-1.2085614204406738,-1.4239850044250488,-1.1597907543182373,-1.3870128393173218,-2.702103853225708,-1.0424853563308716,-2.260823965072632,-2.995053768157959,-2.3796024322509766,-2.2653005123138428,-1.711725115776062,-1.8080885410308838,-1.6378264427185059,False
231,gamma-Glutamylcysteine,0.39549899101257324,0.3595210015773773,0.11476882547140121,0.2728748619556427,0.3513275682926178,0.044117894023656845,0.38646018505096436,0.2509346604347229,0.45208901166915894,-0.1759585440158844,0.35045918822288513,0.09491295367479324,0.3113120496273041,-0.005404437892138958,0.543023407459259,0.042894136160612106,0.4715610444545746,0.033683594316244125,0.3803795278072357,0.1918303370475769,0.09866925328969955,-0.018726348876953125,0.42916738986968994,0.018854105845093727,-0.013892627321183681,0.44093838334083557,0.15660026669502258,-0.2261265516281128,0.10528432577848434,-0.17439374327659607,0.5686833262443542,0.26021695137023926,-0.005041195545345545,False
232,OSI-7904L,0.27466392517089844,0.011114869266748428,0.22936657071113586,0.4760569632053375,0.3675447404384613,0.1742488145828247,0.6667241454124451,0.3726276755332947,0.41659098863601685,0.36628642678260803,0.48297902941703796,0.3018360137939453,0.21277384459972382,0.11388445645570755,0.31184422969818115,0.02512410283088684,0.23074576258659363,0.502729594707489,0.5283687114715576,0.5687358379364014,0.2680865228176117,0.322532594203949,0.41010573506355286,0.10636375099420547,0.1484885811805725,0.6575387120246887,0.11553800851106644,-0.19816437363624573,0.29902273416519165,0.5284163355827332,0.5155729651451111,0.20174282789230347,0.10203215479850769,False
233,SNX-5422,0.16821599006652832,0.17228850722312927,0.19222821295261383,-0.14708580076694489,0.0014584800228476524,0.16703078150749207,0.23794257640838623,0.22032830119132996,0.8740377426147461,-0.15870510041713715,-0.07724518328905106,0.007317595649510622,0.2613734304904938,-0.09835211932659149,-0.04742977023124695,-0.09515775740146637,0.2865263521671295,0.08241167664527893,0.2890596091747284,-0.2602240741252899,0.085344098508358,-0.00475834496319294,0.19460543990135193,0.26988309621810913,0.03474193811416626,0.07777222990989685,0.05692817643284798,0.162827730178833,0.6020264029502869,0.46930503845214844,0.16413992643356323,0.04754716157913208,0.4254531264305115,False
234,Halazepam,-0.11611255258321762,0.08412835001945496,-0.13448254764080048,0.5239307284355164,0.5709475874900818,-0.31659820675849915,0.46396949887275696,0.6516628265380859,1.2073549032211304,0.14446866512298584,-0.18763448297977448,0.6596212983131409,0.43596675992012024,0.6107209324836731,0.731898844242096,1.479722261428833,-1.0597412586212158,-0.5598874092102051,-0.11345493048429489,0.09453050047159195,0.2827116549015045,-0.061156727373600006,0.21750493347644806,1.0684559345245361,0.1286231130361557,-0.41558051109313965,0.5330849289894104,0.10312091559171677,-1.097233533859253,-0.36802229285240173,-0.11877285689115524,0.08180903643369675,0.3889458179473877,False
235,D-Phenylalanine,-0.33403176069259644,-0.42640405893325806,-0.2932952344417572,0.6265650391578674,-0.21593323349952698,-0.1446707844734192,0.5955454111099243,0.1005515605211258,0.4737834632396698,-0.10787702351808548,0.03110869973897934,-0.3109670877456665,0.17373725771903992,-0.26740264892578125,0.5715937614440918,-0.5784629583358765,0.24496044218540192,0.7724754810333252,0.29252001643180847,0.2990374267101288,0.12731045484542847,0.1247323676943779,0.23798851668834686,-0.2717101573944092,-0.23106065392494202,0.1195765882730484,-0.04317603260278702,-0.1368928998708725,0.3206738233566284,0.6752814650535583,0.5312660932540894,0.594395101070404,0.13736744225025177,False
236,GALACTOSE GREASE,0.500617265701294,-0.17348191142082214,0.18137367069721222,0.33801451325416565,0.5866461396217346,-0.27138248085975647,0.29154443740844727,1.0636008977890015,2.427337646484375,-0.04150228947401047,0.43218597769737244,0.5673982501029968,-0.11820122599601746,0.29035207629203796,0.4789816737174988,0.3681202232837677,0.01190304197371006,0.09893061220645905,0.9462161660194397,0.5035324692726135,0.24394989013671875,0.4269416630268097,0.7425082921981812,0.33124008774757385,0.16600275039672852,0.7923678755760193,0.02684856951236725,-0.6709749102592468,-0.47441285848617554,0.08373485505580902,0.4779782295227051,0.2506178021430969,-0.2699272632598877,False
237,Xylarohydroxamate,-0.6602597236633301,0.681744396686554,0.03882651776075363,-0.1923338770866394,-1.280004858970642,1.1677477359771729,-0.5250726342201233,-0.4623085856437683,-0.9352636933326721,0.32739755511283875,-1.5677481889724731,-0.006718633230775595,0.35595595836639404,0.26017245650291443,-0.3894065022468567,0.031242208555340767,-0.5625205039978027,-0.4934135377407074,-0.91025710105896,-1.073990821838379,0.5850194096565247,0.07697851955890656,-0.33806395530700684,0.554882824420929,0.022141851484775543,-1.859430193901062,0.5885636210441589,1.3750816583633423,0.3519524931907654,0.5215588212013245,-0.7763910293579102,-0.369810551404953,1.3439724445343018,False
238,Idelalisib,1.2521098852157593,1.6376069784164429,1.403929591178894,0.5759144425392151,0.9900172352790833,1.4032187461853027,1.0093451738357544,1.1653255224227905,1.2287498712539673,0.9601035118103027,0.47841307520866394,1.4471482038497925,1.3561776876449585,1.1525325775146484,0.7751265168190002,1.437800407409668,0.6443922519683838,0.1304583102464676,0.700903058052063,0.38135826587677,1.2298884391784668,0.6995737552642822,0.9923850297927856,1.4944076538085938,0.9886910915374756,0.3221534788608551,1.2326322793960571,1.2388815879821777,1.0673108100891113,0.9021673202514648,0.7018550038337708,0.44165533781051636,1.5272246599197388,False
239,Vinylglycine,0.7202546000480652,0.13850045204162598,0.6968614459037781,0.9166163206100464,0.6120490431785583,0.3156244456768036,0.9753168225288391,0.7995144724845886,1.025273084640503,0.5269123315811157,0.6756042838096619,0.6995813846588135,0.35320812463760376,0.4444637894630432,0.7411878705024719,0.4899577498435974,0.24003976583480835,0.8567581176757812,0.5997618436813354,1.0641124248504639,0.3160574436187744,0.2983480989933014,0.5072720646858215,0.3970472514629364,0.27125856280326843,1.084180235862732,0.22212542593479156,0.008198171854019165,0.541863203048706,0.8013238906860352,1.0170012712478638,0.3290857672691345,0.33320918679237366,False
240,Phenobarbital,1.68156099319458,1.364453673362732,1.377089262008667,1.2872214317321777,1.4285718202590942,1.1990457773208618,0.9979044198989868,1.4815272092819214,1.0079772472381592,0.9911248087882996,0.32641199231147766,2.0165011882781982,1.597969651222229,1.5204463005065918,1.6583739519119263,2.336411952972412,0.5661128759384155,0.08731731027364731,0.5625235438346863,1.1283936500549316,1.293211817741394,0.5814405679702759,0.8115711212158203,1.6509569883346558,0.8865169882774353,-0.3178873658180237,1.692216396331787,1.668074607849121,0.8784141540527344,1.2424458265304565,1.411258578300476,1.0043156147003174,1.6353216171264648,False
241,Lumiliximab,0.9520708918571472,0.8745706081390381,0.5379016399383545,0.5364755988121033,0.8466923832893372,0.8101565837860107,0.6301840543746948,0.9244248867034912,1.2693355083465576,0.9246647357940674,0.7877532243728638,0.8975103497505188,0.6580799221992493,0.9819463491439819,0.3609592318534851,1.0201327800750732,0.5244577527046204,0.3403039872646332,0.8801420331001282,0.40028467774391174,0.6844143271446228,0.8429570198059082,0.8881615400314331,1.0570555925369263,0.8919055461883545,0.5377444624900818,0.6952895522117615,0.7306128144264221,0.37916481494903564,0.7536039352416992,0.5921584963798523,0.5625999569892883,0.6401525139808655,False
242,Pascolizumab,-0.6728492379188538,-0.6097312569618225,-0.8770819306373596,-0.21450646221637726,-0.5007079839706421,-0.5576978325843811,-0.1534738689661026,-0.44846123456954956,0.7482166886329651,-0.5384297966957092,-0.7128715515136719,-0.5219594240188599,-0.49895814061164856,-0.39489230513572693,-0.39774617552757263,-0.3680521547794342,-0.7293268442153931,-0.6191506385803223,-0.15765595436096191,-0.7269009351730347,-0.6306665539741516,-0.5047610402107239,-0.2510167956352234,-0.1054694876074791,-0.41975969076156616,-0.3437325358390808,-0.4423716366291046,-0.30943164229393005,-0.5331476926803589,-0.03968634456396103,-0.31261348724365234,-0.25069212913513184,-0.013329398818314075,False
243,Povidone-iodine,0.9104363322257996,0.6888303160667419,0.9601173996925354,1.0027378797531128,0.8374729752540588,0.9153419137001038,1.1075884103775024,0.5362468957901001,-0.06631233543157578,1.036719560623169,0.8656877875328064,0.8251585364341736,0.7942214012145996,0.6368574500083923,0.8501664996147156,0.7061887383460999,0.9839550852775574,1.243459701538086,0.3206852674484253,1.1412163972854614,0.4429805874824524,0.3802012503147125,0.22904346883296967,0.4450623095035553,0.8451604843139648,1.023343801498413,0.7348416447639465,1.4745721817016602,1.4243978261947632,1.5451717376708984,1.0853314399719238,0.814740002155304,1.1049326658248901,True
244,Cisatracurium,-0.11884823441505432,0.009674975648522377,-0.09066108614206314,-0.08540327847003937,-0.08581895381212234,-0.06077815592288971,-0.3812025487422943,-1.0031280517578125,-1.9090096950531006,-0.43391847610473633,-0.8717654347419739,-0.03527608513832092,0.35602131485939026,0.13949407637119293,0.3167354166507721,0.5930553674697876,-0.09477570652961731,-0.4568568766117096,-1.0181126594543457,-0.5170328617095947,-0.5434445142745972,-0.7642606496810913,-0.8864269852638245,0.097483329474926,0.03977144509553909,-1.1479911804199219,0.4564021825790405,1.1136573553085327,0.35074126720428467,0.08863140642642975,0.05148869380354881,0.4229694902896881,0.5768589377403259,False
245,Tripelennamine,0.44170379638671875,0.43888965249061584,0.051145728677511215,1.0260635614395142,0.35114967823028564,0.16420215368270874,0.7734737396240234,-0.005046708043664694,-0.2992335259914398,0.3545157313346863,-0.14322581887245178,0.6444671750068665,0.999175488948822,0.5379064083099365,1.2962157726287842,0.6878775954246521,0.376948744058609,0.4618975818157196,0.33308863639831543,0.556785523891449,0.4623478055000305,0.2828804850578308,0.2579941749572754,1.0461968183517456,0.3753347396850586,-0.7168574333190918,0.9524133205413818,0.7180637717247009,0.8147295713424683,1.1187512874603271,0.8570213317871094,1.0578550100326538,1.4000611305236816,False
246,Diazoxide,2.293006420135498,1.3562021255493164,2.298405885696411,1.2467526197433472,1.9098461866378784,1.4673973321914673,0.9662603139877319,1.8962373733520508,0.2823149561882019,1.2558364868164062,1.6645787954330444,1.7457908391952515,1.3038071393966675,1.9206154346466064,1.7243603467941284,1.772768259048462,2.1033987998962402,1.4695613384246826,1.1225076913833618,1.742640733718872,1.288089394569397,1.441341519355774,1.09115731716156,1.1747639179229736,1.8591099977493286,1.9212629795074463,1.528105616569519,1.645226001739502,1.6001830101013184,1.0377367734909058,1.7726261615753174,1.8394054174423218,0.917769193649292,False
247,Mefloquine,0.10037766396999359,1.0526123046875,0.14132089912891388,0.20865221321582794,0.07791551202535629,0.3436248004436493,0.14443634450435638,-0.35240885615348816,-0.24688838422298431,0.16721515357494354,-0.5988430976867676,0.5470126271247864,1.032549262046814,0.4628356695175171,0.4523499608039856,0.9075136780738831,0.03787750378251076,-0.6924315690994263,-0.28906866908073425,-0.4081217348575592,0.40593886375427246,0.04086896777153015,0.040015801787376404,1.0109971761703491,0.4826476275920868,-1.5266779661178589,1.1091228723526,1.1436477899551392,0.3636952042579651,0.6336517333984375,0.04512951895594597,0.38576045632362366,1.3000597953796387,True
248,6-o-Capryloylsucrose,-2.11737322807312,-2.596940040588379,-2.1925933361053467,-2.3299143314361572,-2.533879041671753,-2.208441734313965,-2.281268358230591,-2.6400554180145264,-1.1415215730667114,-3.16929030418396,-2.4262707233428955,-3.1651477813720703,-2.2435824871063232,-2.2108054161071777,-1.8029247522354126,-2.481172800064087,-1.589633822441101,-1.6398807764053345,-2.122364044189453,-2.368074893951416,-2.7541372776031494,-2.5908849239349365,-2.5595526695251465,-1.691314935684204,-2.8121256828308105,-1.356935739517212,-2.772587776184082,-1.527221918106079,-1.5867316722869873,-2.755622148513794,-1.997825026512146,-1.3100335597991943,-1.8037362098693848,False
249,"1,2,4-Triazole",-0.026680847629904747,-0.8346273303031921,0.026503663510084152,-0.3006194531917572,0.18768179416656494,-0.3671412765979767,-0.4860471189022064,-0.03413820639252663,-0.7428958415985107,-0.5846536755561829,0.07558708637952805,-0.34540218114852905,-0.5625193119049072,-0.25407785177230835,-0.10770987719297409,-0.3384338319301605,0.32075873017311096,0.2709888517856598,-0.22549040615558624,-0.14119595289230347,-0.5648015737533569,-0.3173670172691345,-0.427681565284729,-0.9874687790870667,-0.06495420634746552,0.6907391548156738,-0.378743052482605,-0.06379067152738571,0.03371579200029373,-0.26153329014778137,0.06764348596334457,0.2849706709384918,-0.8747053146362305,False
